"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"957","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0904.bmp","","1515.0904.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"958","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0905.bmp","","1515.0905.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"959","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0906.bmp","","1515.0906.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"960","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0907.bmp","","1515.0907.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"961","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0908.bmp","","1515.0908.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"962","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0909.bmp","","1515.0909.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"963","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0910.bmp","","1515.0910.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"964","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0911.bmp","","1515.0911.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"965","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0912.bmp","","1515.0912.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"966","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0913.bmp","","1515.0913.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"967","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0914.bmp","","1515.0914.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"968","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0915.bmp","","1515.0915.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"969","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0916.bmp","","1515.0916.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"970","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0917.bmp","","1515.0917.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"971","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0918.bmp","","1515.0918.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"972","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0919.bmp","","1515.0919.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"973","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0920.bmp","","1515.0920.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"974","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0921.bmp","","1515.0921.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"975","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0922.bmp","","1515.0922.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"976","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0923.bmp","","1515.0923.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"977","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0924.bmp","","1515.0924.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"978","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0925.bmp","","1515.0925.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"979","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0926.bmp","","1515.0926.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"980","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0927.bmp","","1515.0927.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"981","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0928.bmp","","1515.0928.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"982","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0929.bmp","","1515.0929.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"983","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0930.bmp","","1515.0930.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"984","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0931.bmp","","1515.0931.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"985","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0932.bmp","","1515.0932.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"986","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0933.bmp","","1515.0933.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"987","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0934.bmp","","1515.0934.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"988","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0935.bmp","","1515.0935.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"989","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0936.bmp","","1515.0936.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"990","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0937.bmp","","1515.0937.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"991","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0938.bmp","","1515.0938.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"992","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0939.bmp","","1515.0939.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"993","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0940.bmp","","1515.0940.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"994","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0941.bmp","","1515.0941.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"995","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0942.bmp","","1515.0942.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"996","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0943.bmp","","1515.0943.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"997","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0944.bmp","","1515.0944.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"998","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0945.bmp","","1515.0945.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"999","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0946.bmp","","1515.0946.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1000","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0947.bmp","","1515.0947.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1001","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0948.bmp","","1515.0948.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1002","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0949.bmp","","1515.0949.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1003","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0950.bmp","","1515.0950.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1004","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0951.bmp","","1515.0951.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1005","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0952.bmp","","1515.0952.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1006","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0953.bmp","","1515.0953.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1007","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0954.bmp","","1515.0954.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1008","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0955.bmp","","1515.0955.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1009","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0956.bmp","","1515.0956.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1010","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0957.bmp","","1515.0957.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1011","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0958.bmp","","1515.0958.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1012","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0959.bmp","","1515.0959.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1013","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0960.bmp","","1515.0960.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1014","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0961.bmp","","1515.0961.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1016","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0962.bmp","","1515.0962.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1015","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0963.bmp","","1515.0963.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1017","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0964.bmp","","1515.0964.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1018","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0965.bmp","","1515.0965.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1019","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0966.bmp","","1515.0966.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1021","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0967.bmp","","1515.0967.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1020","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0968.bmp","","1515.0968.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1022","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0969.bmp","","1515.0969.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1023","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0970.bmp","","1515.0970.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1024","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0971.bmp","","1515.0971.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1025","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0972.bmp","","1515.0972.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1027","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0973.bmp","","1515.0973.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1026","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0974.bmp","","1515.0974.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1028","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0975.bmp","","1515.0975.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1029","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0976.bmp","","1515.0976.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1031","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0977.bmp","","1515.0977.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1030","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0978.bmp","","1515.0978.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1032","19","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/a_1210%20-%20HC%20z%20-%201515fps/1515.0979.bmp","","1515.0979.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:10:20","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
